time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.048862868996332805,0.23972388800510833,11.717905510504117,0.12005109686216642,6.216895026667498,0.0,0.2395855038391026,0.6735799580431885,2.4635493539818225,0.11309895091994701,-0.11818717946631134,0.0,435.145394098187,431.50746087542535,431.40993242195714,433.1299117005182
1.2600000000000007,0.06477539245749178,0.282881969736218,11.870607057591636,0.12738077840082518,6.20995614980346,0.0,0.2915892229766219,0.7657485073872388,2.625949389788243,0.13592814140278564,-0.11100396183555612,0.0,464.0746043218563,464.6267262025583,463.80426602040427,465.60622347573656
1.3200000000000007,0.08396661508407612,0.33174345177872955,12.033060860248863,0.1362366851432304,6.203574006292385,0.0,0.34881420638259447,0.8638479988015186,2.788560766549691,0.16423776216254127,-0.09842502093371058,0.0,464.66024879457547,465.6358561737112,465.28787510243984,467.5176052961743
1.3800000000000008,0.10665980513953963,0.386568259784749,12.20433430278859,0.14572805393878774,6.197830559734376,0.0,0.40821834549042535,0.9646093366767138,2.9199668485256773,0.14198614003289123,-0.09080945474038891,0.0,457.6809660854505,458.279149359457,458.0051343966755,456.2545747011964
1.4400000000000008,0.13317859031345863,0.44786881099385945,12.385031342190496,0.1542583464999998,6.192409928271612,0.0,0.47631719481528273,1.079611243572132,3.1025090121886216,0.14253936618103918,-0.08942919235144584,0.0,473.85233144901815,473.95214738673997,474.6700242438219,474.7298963550968
1.5000000000000009,0.1634816682848885,0.5155417068116979,12.572049944399465,0.1631583700901924,6.187189348159928,0.0,0.5342577032994592,1.176904940350866,3.1311207644082164,0.1579347122927819,-0.08256626290380575,0.0,426.7085296070762,427.28739065721334,427.3726161339058,428.7042190523051
1.560000000000001,0.1974163184098022,0.5893149655458977,12.761350292770704,0.17245052083127455,6.182209117596258,0.0,0.5973460450198109,1.2830263255833572,3.1784777942094666,0.14790911296860723,-0.08389309901835358,0.0,433.5301470375958,433.4128393972451,435.8319110638197,435.01628965392393
1.620000000000001,0.2353053083836373,0.6697491530852866,12.954157710027559,0.18096050919953388,6.176933915609705,0.0,0.6660929253028351,1.398881078768401,3.2479357846656383,0.1255219742098989,-0.0975135523773334,0.0,443.0291657716161,441.90123622587794,443.5302935845229,441.706264243774
1.680000000000001,0.2773401727863217,0.7571449523599192,13.15030085410673,0.18822612098318103,6.1707981081696985,0.0,0.7356054986352016,1.5149248729140066,3.2897531590424713,0.11032103299579991,-0.11402646183973145,0.0,436.27288168146754,434.8823796892979,434.3296882860254,433.06638206710534
1.740000000000001,0.3238973272948917,0.8520110164376572,13.350905582685431,0.1945965167064232,6.164076428460609,0.0,0.8169517549069668,1.64781453517172,3.3964154668350424,0.09623135689920022,-0.10830710641646,0.0,456.6207176632953,457.0659891369217,456.4735377145689,455.3572165307658
